Word,Year,Round,Part_of_Speech,Language,Times_Used,Years_Since_Last_Used,Num_Syllables,Word_Length,Reduplication,Error
frison,2014,5,noun,Western European,1,0,2,6,0,0
frivolity,1996,2,noun,Western European,1,0,4,9,0,0
frontispiece,2000,3,noun,Western European,1,0,3,12,0,1
furbelow,1998,5,noun,Western European,1,0,3,8,0,0
fuselage,2011,2,noun,Western European,1,0,3,8,0,0
gabion,2002,6,noun,Western European,1,0,3,6,0,1
galapago,2015,3,noun,Western European,1,0,4,8,0,0
galjoen,2010,3,noun,Western European,1,0,2,7,0,1
galoubet,2011,17,noun,Western European,1,0,3,8,0,1
gambado,1998,1,noun,Western European,1,0,3,7,0,0
gamboge,2015,3,noun,Western European,1,0,2,7,0,1
gambrel,2011,3,noun,Western European,1,0,2,7,0,0
gaminerie,2004,14,noun,Western European,1,0,3,9,0,0
ganache,2003,5,noun,Western European,1,0,2,7,0,0
garganey,2014,3,noun,Western European,1,0,3,8,0,0
garniture,1999,1,noun,Western European,1,0,3,9,0,0
gasconade,1998,1,noun,Western European,1,0,3,9,0,0
gastaldo,2009,5,noun,Western European,1,0,3,8,0,1
gastronome,2015,3,noun,Western European,1,0,3,10,0,0
gateado,2001,5,noun,Western European,1,0,4,7,0,0
gaucherie,2000,5,noun,Western European,1,0,3,9,0,1
gavage,2002,1,noun,Western European,1,0,2,6,0,0
gelato,2008,2,noun,Western European,1,0,3,6,0,1
gendarme,1997,4,noun,Western European,1,0,2,8,0,1
genipap,2017,6,noun,Western European,1,0,3,7,0,0
genoise,2004,9,noun,Western European,1,0,2,7,0,0
genre,2010,2,noun,Western European,1,0,2,5,0,0
giaour,2004,2,noun,Western European,1,0,1,6,0,0
gibus,1999,1,noun,Western European,1,0,2,5,0,0
gigot,1999,1,noun,Western European,1,0,2,5,0,1
gigue,2000,1,noun,Western European,1,0,1,5,0,0
girandole,2000,6,noun,Western European,1,0,3,9,0,1
gisant,2016,12,noun,Western European,1,0,2,6,0,0
gitano,2000,10,noun,Western European,1,0,3,6,0,1
glacis,2016,4,noun,Western European,1,0,2,6,0,1
glacon,2006,2,noun,Western European,1,0,2,6,0,1
glucose,2007,2,noun,Western European,1,0,2,7,0,0
gobemouche,2001,1,noun,Western European,1,0,3,10,0,0
gonfalon,2002,1,noun,Western European,1,0,3,8,0,0
gonfalonier,2005,2,noun,Western European,1,0,4,11,0,1
gongorism,1996,4,noun,Western European,1,0,3,9,0,1
Gorgonzola,1999,1,noun,Western European,1,0,4,10,0,0
gouache,1997,6,noun,Western European,1,0,1,7,0,0
gourmet,2009,2,noun,Western European,1,0,2,7,0,0
grandeur,1997,2,noun,Western European,1,0,2,8,0,0
grandiloquence,1997,1,noun,Western European,1,0,4,14,0,0
granophyre,2009,3,noun,Western European,1,0,2,10,0,0
graticule,1999,1,noun,Western European,1,0,3,9,0,0
gravicembalo,2011,10,noun,Western European,1,0,5,12,0,0
grenache,2009,6,noun,Western European,1,0,2,8,0,1
grenadier,2001,3,noun,Western European,1,0,3,9,0,0
grenadine,1997,2,noun,Western European,1,0,3,9,0,0
grimace,2006,3,noun,Western European,1,0,2,7,0,0
griot,1999,1,noun,Western European,1,0,2,5,0,1
grison,2011,16,noun,Western European,1,0,2,6,0,0
grivoiserie,2005,2,noun,Western European,1,0,4,11,0,1
grognard,2007,7,noun,Western European,1,0,2,8,0,1
grosgrain,1997,6,noun,Western European,1,0,2,9,0,0
grotesque,2007,2,noun,Western European,1,0,2,9,0,0
guarana,2009,3,noun,Western European,1,0,3,7,0,1
guariba,2013,3,noun,Western European,1,0,3,7,0,0
guayabera,2009,14,noun,Western European,1,0,3,9,0,0
guayabi,2015,3,noun,Western European,1,0,3,7,0,1
guenon,2015,3,noun,Western European,1,0,2,6,0,0
gueridon,2006,2,noun,Western European,1,0,3,8,0,1
guetapens,2012,13,noun,Western European,1,0,3,9,0,0
guichet,2003,9,noun,Western European,1,0,2,7,0,0
guidon,1998,4,noun,Western European,1,0,2,6,0,1
guignolet,2016,35,noun,Western European,1,0,3,9,0,0
guiro,2005,2,noun,Western European,1,0,2,5,0,0
gyromancy,2001,3,noun,Western European,1,0,4,9,0,0
gyroscope,2008,2,noun,Western European,1,0,3,9,0,0
habanero,2005,3,noun,Western European,1,0,4,8,0,0
hacienda,2015,2,noun,Western European,1,0,4,8,0,0
hackamore,2000,4,noun,Western European,1,0,3,9,0,0
harangue,2006,3,noun,Western European,1,0,2,8,0,0
haricot,1997,6,noun,Western European,1,0,3,7,0,0
harlequin,2001,3,noun,Western European,1,0,3,9,0,0
harpsichord,2001,2,noun,Western European,1,0,3,11,0,0
hauteur,1996,5,noun,Western European,1,0,2,7,0,1
heaume,2002,1,noun,Western European,1,0,1,6,0,1
hieroglyph,1998,1,noun,Western European,1,0,3,10,0,0
horde,2000,3,noun,Western European,2,0,1,5,0,1
horde,1996,2,noun,Western European,1,0,1,5,0,0
hospice,2000,2,noun,Western European,1,0,2,7,0,1
houvari,2004,2,noun,Western European,1,0,3,7,0,1
huapango,2008,11,noun,Western European,1,0,3,8,0,1
Huguenot,2003,4,noun,Western European,1,0,3,8,0,1
huipil,2011,13,noun,Western European,1,0,2,6,0,0
huisache,2009,10,noun,Western European,1,0,3,8,0,0
hyalithe,2005,2,noun,Western European,1,0,3,8,0,0
hygiene,2015,2,noun,Western European,1,0,2,7,0,0
ichthyolite,2011,4,noun,Western European,1,0,4,11,0,0
idiom,1996,2,noun,Western European,1,0,3,5,0,0
ignominy,2000,3,noun,Western European,1,0,4,8,0,1
impasto,2014,3,noun,Western European,1,0,3,7,0,0
impediment,1996,2,noun,Western European,1,0,4,10,0,0
imperilment,1996,2,noun,Western European,1,0,4,11,0,1
impresario,2000,1,noun,Western European,1,0,4,10,0,0
impromptu,2007,2,noun,Western European,1,0,3,9,0,0
improvisatrice,2015,5,noun,Western European,1,0,6,14,0,0
incienso,2004,2,noun,Western European,1,0,4,8,0,1
inferno,2015,2,noun,Western European,1,0,3,7,0,0
infructescence,2009,3,noun,Western European,1,0,4,14,0,1
ingberlach,2011,10,noun,Western European,1,0,3,10,0,0
ingenue,1999,4,noun,Western European,1,0,3,7,0,1
insolation,1997,3,noun,Western European,1,0,4,10,0,0
intaglio,2001,4,noun,Western European,1,0,3,8,0,1
Interlingua,2008,2,noun,Western European,1,0,4,11,0,0
intonaco,1996,11,noun,Western European,1,0,4,8,0,1
involucre,2001,1,noun,Western European,1,0,4,9,0,1
ipecac,2003,1,noun,Western European,1,0,3,6,0,0
isothere,2010,3,noun,Western European,1,0,2,8,0,0
jabot,2002,1,noun,Western European,1,0,2,5,0,0
jacal,2006,2,noun,Western European,1,0,2,5,0,0
jacamar,2002,5,noun,Western European,1,0,3,7,0,0
jacana,2012,3,noun,Western European,1,0,3,6,0,0
jacquerie,2003,1,noun,Western European,1,0,3,9,0,0
jactance,2010,3,noun,Western European,1,0,2,8,0,0
jadeite,2011,2,noun,Western European,1,0,2,7,0,1
jaguar,1997,1,noun,Western European,1,0,2,6,0,0
jalousie,1996,7,noun,Western European,1,0,3,8,0,0
jambalaya,2005,2,noun,Western European,1,0,3,9,0,0
japonaiserie,2012,3,noun,Western European,1,0,5,12,0,0
jarabe,1999,1,noun,Western European,1,0,3,6,0,1
jarana,2004,2,noun,Western European,1,0,3,6,0,1
jardiniere,2004,2,noun,Western European,1,0,3,10,0,1
jeremiad,1996,4,noun,Western European,1,0,4,8,0,0
jicama,2005,2,noun,Western European,1,0,3,6,0,0
jicara,2003,1,noun,Western European,1,0,3,6,0,1
jonglery,2003,1,noun,Western European,1,0,2,8,0,0
jongleur,2005,2,noun,Western European,1,0,2,8,0,0
jonquil,2013,3,noun,Western European,1,0,2,7,0,0
jornada,2016,7,noun,Western European,1,0,3,7,0,0
joropo,2012,2,noun,Western European,1,0,3,6,0,0
joual,2006,7,noun,Western European,1,0,2,5,0,1
junta,1998,1,noun,Western European,1,0,2,5,0,0
juvia,2010,8,noun,Western European,1,0,2,5,0,0
kalema,2006,2,noun,Western European,1,0,3,6,0,1
kepi,1999,1,noun,Western European,1,0,2,4,0,0
khedive,2006,2,noun,Western European,1,0,2,7,0,1
kinkajou,2009,3,noun,Western European,1,0,3,8,0,0
lamasery,1997,5,noun,Western European,1,0,3,8,0,0
langouste,2001,1,noun,Western European,1,0,3,9,0,0
lansquenet,2002,1,noun,Western European,1,0,3,10,0,0
Laotian,2017,3,noun,Western European,1,0,2,7,0,0
larigo,2002,1,noun,Western European,1,0,3,6,0,0
lectionary,1996,2,noun,Western European,1,0,3,10,0,0
legerity,1997,1,noun,Western European,1,0,4,8,0,0
lerot,2016,19,noun,Western European,1,0,2,5,0,0
limousine,1998,2,noun,Western European,1,0,3,9,0,0
lisle,1996,12,noun,Western European,1,0,2,5,0,0
lobo,2017,3,noun,Western European,1,0,2,4,0,0
locale,2000,2,noun,Western European,1,0,2,6,0,0
longeron,2005,5,noun,Western European,1,0,3,8,0,0
longueur,2003,7,noun,Western European,1,0,2,8,0,1
loris,2007,4,noun,Western European,1,0,2,5,0,0
loupe,2001,3,noun,Western European,1,0,1,5,0,1
loure,2011,5,noun,Western European,1,0,1,5,0,0
lucarne,2002,9,noun,Western European,1,0,2,7,0,1
lunge,2007,2,noun,Western European,1,0,1,5,0,0
luthier,2005,4,noun,Western European,1,0,3,7,0,1
lyric,2009,2,noun,Western European,1,0,2,5,0,0
macaque,2001,1,noun,Western European,1,0,2,7,0,1
macaroni,2007,2,noun,Western European,1,0,4,8,0,0
machicotage,2006,13,noun,Western European,1,0,4,11,0,0
macle,2009,5,noun,Western European,1,0,2,5,0,1
macumba,2002,5,noun,Western European,1,0,3,7,0,0
madeleine,1998,1,noun,Western European,1,0,3,9,0,0
madrilene,1997,7,noun,Western European,1,0,3,9,0,1
magistracy,1996,2,noun,Western European,1,0,4,10,0,1
maize,1999,2,noun,Western European,1,0,1,5,0,0
majordomo,1996,2,noun,Western European,1,0,4,9,0,0
majuscule,2001,1,noun,Western European,1,0,3,9,0,1
malacology,2011,3,noun,Western European,1,0,5,10,0,0
malaguena,2001,5,noun,Western European,1,0,4,9,0,0
malaria,2015,2,noun,Western European,1,0,3,7,0,0
malaxage,2002,1,noun,Western European,1,0,2,8,0,0
maleficence,1997,4,noun,Western European,1,0,4,11,0,1
malentendu,2004,2,noun,Western European,1,0,4,10,0,0
mandilion,2006,8,noun,Western European,1,0,3,9,0,0
manicure,2015,2,noun,Western European,1,0,3,8,0,0
manifesto,1998,2,noun,Western European,1,0,4,9,0,1
manometer,1998,1,noun,Western European,1,0,4,9,0,0
manteau,2011,3,noun,Western European,1,0,2,7,0,0
manzanita,2001,4,noun,Western European,1,0,4,9,0,1
maquiladora,2005,2,noun,Western European,1,0,5,11,0,0
maraca,2000,3,noun,Western European,1,0,3,6,0,1
maraschino,2000,3,noun,Western European,1,0,4,10,0,0
mariachi,1997,1,noun,Western European,1,0,4,8,0,0
Marielito,2007,4,noun,Western European,1,0,5,9,0,1
mariposa,2014,3,noun,Western European,1,0,4,8,0,0
marocain,2017,36,noun,Western European,1,0,3,8,0,0
marouflage,2010,5,noun,Western European,1,0,3,10,0,0
mascarpone,2015,3,noun,Western European,1,0,4,10,0,0
matelote,2006,2,noun,Western European,1,0,3,8,0,1
mauve,2008,2,noun,Western European,1,0,1,5,0,0
mazagran,2009,3,noun,Western European,1,0,3,8,0,0
melocoton,2013,10,noun,Western European,1,0,4,9,0,1
menagerie,1998,3,noun,Western European,1,0,4,9,0,0
menhir,2009,15,noun,Western European,1,0,2,6,0,1
meringue,1999,1,noun,Western European,1,0,2,8,0,0
merlon,2005,2,noun,Western European,1,0,2,6,0,0
mesclun,2010,4,noun,Western European,1,0,2,7,0,0
metagnomy,2004,3,noun,Western European,1,0,4,9,0,0
microfiche,1998,2,noun,Western European,1,0,3,10,0,0
milonga,2009,3,noun,Western European,1,0,3,7,0,1
minaret,2010,2,noun,Western European,1,0,3,7,0,0
minestrone,2001,2,noun,Western European,1,0,4,10,0,1
minion,1996,3,noun,Western European,1,0,2,6,0,0
mirador,2001,4,noun,Western European,1,0,3,7,0,0
mirage,2015,2,noun,Western European,1,0,2,6,0,0
mirliton,2006,7,noun,Western European,1,0,3,8,0,1
misoneism,2000,1,noun,Western European,1,0,3,9,0,0
mistigris,2001,1,noun,Western European,1,0,3,9,0,0
mistral,1997,4,noun,Western European,1,0,2,7,0,0
modiste,2014,3,noun,Western European,1,0,2,7,0,0
mohair,2015,2,noun,Western European,1,0,2,6,0,0
moire,2005,6,noun,Western European,1,0,1,5,0,1
monocle,2000,2,noun,Western European,1,0,3,7,0,0
monticule,2008,2,noun,Western European,1,0,3,9,0,1
monture,1996,8,noun,Western European,1,0,2,7,0,1
moraine,1999,1,noun,Western European,1,0,2,7,0,0
morceau,1997,6,noun,Western European,1,0,2,7,0,0
morion,2002,1,noun,Western European,1,0,3,6,0,0
morosoph,2013,5,noun,Western European,1,0,3,8,0,1
mosquito,2009,2,noun,Western European,1,0,3,8,0,0
motif,2011,3,noun,Western European,1,0,2,5,0,0
mouchoir,2004,8,noun,Western European,1,0,2,8,0,1
moulage,2003,1,noun,Western European,1,0,2,7,0,0
moulin,2009,3,noun,Western European,1,0,2,6,0,0
mountebank,2000,4,noun,Western European,1,0,3,10,0,0
movimento,2008,2,noun,Western European,1,0,4,9,0,1
musculature,2000,2,noun,Western European,1,0,4,11,0,0
musicale,2015,2,noun,Western European,1,0,3,8,0,0
muslin,1996,3,noun,Western European,1,0,2,6,0,0
mystique,2001,2,noun,Western European,1,0,2,8,0,0
nacarat,2008,11,noun,Western European,1,0,3,7,0,0
nacre,1996,8,noun,Western European,1,0,2,5,0,1
nanization,2012,3,noun,Western European,1,0,4,10,0,1
napoleon,2009,2,noun,Western European,1,0,3,8,0,0
neologism,1998,1,noun,Western European,1,0,4,9,0,0
nepotism,2000,3,noun,Western European,1,0,3,8,0,1
neutrino,1999,3,noun,Western European,1,0,3,8,0,0
niveau,2001,7,noun,Western European,1,0,2,6,0,0
nixtamal,2015,16,noun,Western European,1,0,3,8,0,0
nolition,2016,3,noun,Western European,1,0,3,8,0,0
nomancy,2010,2,noun,Western European,1,0,3,7,0,0
nonet,2005,2,noun,Western European,1,0,2,5,0,1
noyade,2017,6,noun,Western European,1,0,2,6,0,1
nuance,1996,2,noun,Western European,1,0,2,6,0,0
nuncio,2000,5,noun,Western European,1,0,2,6,0,0
nuque,2003,4,noun,Western European,1,0,2,5,0,0
nuraghe,2017,14,noun,Western European,1,0,3,7,0,0
nutria,2001,3,noun,Western European,1,0,2,6,0,1
obelisk,2010,2,noun,Western European,1,0,2,7,0,0
ocarina,1998,1,noun,Western European,1,0,4,7,0,1
ocelot,2009,3,noun,Western European,1,0,2,6,0,0
ochlocracy,2016,2,noun,Western European,1,0,4,10,0,1
odometer,2016,3,noun,Western European,1,0,3,8,0,0
oeuvre,2005,2,noun,Western European,1,0,2,6,0,0
oleiculture,2015,3,noun,Western European,1,0,3,11,0,0
omoplate,2010,3,noun,Western European,1,0,2,8,0,0
ophelimity,2004,11,noun,Western European,1,0,4,10,0,0
optimism,2007,2,noun,Western European,1,0,3,8,0,0
oratorio,2015,2,noun,Western European,1,0,4,8,0,0
oregano,2015,2,noun,Western European,1,0,3,7,0,0
orfevrerie,2000,1,noun,Western European,1,0,4,10,0,1
organzine,2014,5,noun,Western European,1,0,3,9,0,0
orgeat,2011,18,noun,Western European,1,0,2,6,0,0
ormolu,1996,5,noun,Western European,1,0,3,6,0,1
orthopter,1996,3,noun,Western European,1,0,3,9,0,0
otate,2007,6,noun,Western European,1,0,2,5,0,0
outarde,2008,5,noun,Western European,1,0,2,7,0,1
pacifism,2015,2,noun,Western European,1,0,3,8,0,0
padrone,2003,1,noun,Western European,1,0,3,7,0,0
paduasoy,2004,2,noun,Western European,1,0,4,8,0,0
paixtle,2014,20,noun,Western European,1,0,2,7,0,0
paladin,1998,3,noun,Western European,1,0,3,7,0,0
palander,2005,5,noun,Western European,1,0,3,8,0,0
palaver,1996,2,noun,Western European,1,0,3,7,0,0
paleontology,1998,1,noun,Western European,1,0,6,12,0,0
palisado,1999,3,noun,Western European,1,0,4,8,0,1
palmyra,1997,1,noun,Western European,1,0,3,7,0,0
paloverde,2009,3,noun,Western European,1,0,4,9,0,1
panachure,2016,9,noun,Western European,1,0,3,9,0,0
panforte,2010,3,noun,Western European,1,0,3,8,0,0
Pantagruelism,2005,2,noun,Western European,1,0,5,13,0,0
papeterie,2003,6,noun,Western European,1,0,3,9,0,0
paralogism,1999,4,noun,Western European,1,0,4,10,0,0
paraph,1998,5,noun,Western European,1,0,2,6,0,0
paraphrase,2016,3,noun,Western European,1,0,2,10,0,0
parasol,1999,2,noun,Western European,1,0,3,7,0,0
paravane,2010,5,noun,Western European,1,0,2,8,0,1
paregoric,2010,2,noun,Western European,1,0,4,9,0,1
parfait,2015,2,noun,Western European,1,0,2,7,0,0
parfleche,2008,10,noun,Western European,1,0,2,9,0,1
parkour,2017,2,noun,Western European,1,0,2,7,0,0
parlance,2001,2,noun,Western European,1,0,2,8,0,1
parmesan,2001,2,noun,Western European,1,0,3,8,0,0
parure,2006,2,noun,Western European,1,0,2,6,0,0
paseo,2007,3,noun,Western European,1,0,2,5,0,0
pasqueflower,2005,5,noun,Western European,1,0,3,12,0,0
pasquinade,1997,1,noun,Western European,1,0,3,10,0,0
pastiche,1996,5,noun,Western European,1,0,2,8,0,1
patache,2004,2,noun,Western European,1,0,2,7,0,0
patas,2012,5,noun,Western European,1,0,2,5,0,1
patina,2015,2,noun,Western European,1,0,3,6,0,0
patois,1997,8,noun,Western European,1,0,2,6,0,0
pedestal,2009,2,noun,Western European,1,0,3,8,0,0
peignoir,2002,1,noun,Western European,1,0,2,8,0,0
pelerine,2011,14,noun,Western European,1,0,3,8,0,0
pelmet,2005,5,noun,Western European,1,0,2,6,0,1
peloton,2014,2,noun,Western European,1,0,3,7,0,0
pembina,2013,3,noun,Western European,1,0,3,7,0,0
penchant,2000,3,noun,Western European,1,0,2,8,0,1
pendeloque,2004,2,noun,Western European,1,0,3,10,0,1
pergola,2008,3,noun,Western European,1,0,3,7,0,1
peripatetic,1996,4,noun,Western European,1,0,4,11,0,1
periphery,2013,2,noun,Western European,1,0,3,9,0,0
persiflage,2000,4,noun,Western European,1,0,3,10,0,0
persifleur,2005,8,noun,Western European,1,0,3,10,0,0
pesade,2002,4,noun,Western European,1,0,2,6,0,1
phalarope,2006,7,noun,Western European,1,0,3,9,0,0
phanerogam,2011,9,noun,Western European,1,0,4,10,0,1
philamot,2001,1,noun,Western European,1,0,3,8,0,0
philately,2000,1,noun,Western European,1,0,4,9,0,1
philharmonic,2009,2,noun,Western European,1,0,4,12,0,0
picayune,1997,1,noun,Western European,1,0,3,8,0,0
picudo,2001,1,noun,Western European,1,0,3,6,0,1
piedmont,1998,2,noun,Western European,1,0,2,8,0,0
pilaster,2013,3,noun,Western European,1,0,3,8,0,0
piolet,2005,2,noun,Western European,1,0,3,6,0,0
piqueur,2009,6,noun,Western European,1,0,2,7,0,1
pistachio,2005,3,noun,Western European,1,0,3,9,0,0
pistou,2011,2,noun,Western European,1,0,2,6,0,0
piton,1996,4,noun,Western European,1,0,2,5,0,0
plaidoyer,2009,9,noun,Western European,1,0,3,9,0,0
platina,2001,1,noun,Western European,1,0,3,7,0,0
pleiad,2000,1,noun,Western European,1,0,2,6,0,0
pochade,2003,1,noun,Western European,1,0,2,7,0,0
poilu,2010,6,noun,Western European,1,0,2,5,0,1
poivrade,2006,5,noun,Western European,1,0,2,8,0,0
polatouche,2011,10,noun,Western European,1,0,3,10,0,1
polemic,1996,2,noun,Western European,1,0,3,7,0,0
polonaise,1996,5,noun,Western European,1,0,3,9,0,0
porcelain,1997,1,noun,Western European,1,0,3,9,0,0
portico,2000,2,noun,Western European,1,0,3,7,0,0
portmanteau,1997,6,noun,Western European,1,0,3,11,0,0
posada,2016,2,noun,Western European,1,0,3,6,0,0
potager,2017,5,noun,Western European,1,0,3,7,0,1
poulaine,2017,34,noun,Western European,1,0,2,8,0,0
pourboire,2004,2,noun,Western European,1,0,2,9,0,0
praline,2015,2,noun,Western European,1,0,2,7,0,0
precipice,2013,2,noun,Western European,1,0,3,9,0,0
predilection,1997,2,noun,Western European,1,0,4,12,0,0
prelude,2000,2,noun,Western European,1,0,2,7,0,0
presa,2010,6,noun,Western European,1,0,2,5,0,1
profiterole,2011,8,noun,Western European,1,0,4,11,0,0
proliferation,1996,2,noun,Western European,1,0,5,13,0,0
proneur,1998,6,noun,Western European,1,0,2,7,0,0
prosateur,1997,1,noun,Western European,1,0,3,9,0,0
protocol,2001,2,noun,Western European,1,0,3,8,0,0
proveditor,2017,4,noun,Western European,1,0,4,10,0,0
psephite,2017,2,noun,Western European,1,0,2,8,0,0
ptomaine,1997,5,noun,Western European,1,0,2,8,0,0
puchero,2001,1,noun,Western European,1,0,3,7,0,0
punaise,2007,7,noun,Western European,1,0,2,7,0,0
punctilio,2010,2,noun,Western European,1,0,3,9,0,0
quarantine,2008,2,noun,Western European,1,0,3,10,0,0
quatorzain,1999,1,noun,Western European,1,0,3,10,0,0
quatuor,2012,6,noun,Western European,1,0,2,7,0,1
quebracho,1999,1,noun,Western European,1,0,3,9,0,0
quebrada,2003,1,noun,Western European,1,0,3,8,0,0
quemadero,2003,7,noun,Western European,1,0,4,9,0,1
querida,2014,3,noun,Western European,1,0,3,7,0,1
quila,2010,3,noun,Western European,1,0,2,5,0,0
quinton,2016,7,noun,Western European,1,0,2,7,0,0
quinzaine,2012,3,noun,Western European,1,0,2,9,0,0
quipu,2007,6,noun,Western European,1,0,2,5,0,1
raconteur,1998,1,noun,Western European,1,0,3,9,0,0
rafale,2005,2,noun,Western European,1,0,2,6,0,0
ragout,1996,5,noun,Western European,1,0,2,6,0,1
rambla,2007,3,noun,Western European,1,0,2,6,0,1
rascacio,2007,7,noun,Western European,1,0,3,8,0,0
rasgado,1997,4,noun,Western European,1,0,3,7,0,1
ratafia,2001,1,noun,Western European,1,0,3,7,0,1
rataplan,2003,4,noun,Western European,1,0,3,8,0,0
ravigote,1998,1,noun,Western European,1,0,3,8,0,1
reblochon,2007,5,noun,Western European,1,0,3,9,0,1
recidivist,2010,2,noun,Western European,1,0,4,10,0,0
recrement,2001,4,noun,Western European,1,0,3,9,0,1
redaction,1998,1,noun,Western European,1,0,3,9,0,0
redingote,2013,3,noun,Western European,1,0,3,9,0,0
regime,2015,2,noun,Western European,1,0,2,6,0,0
rejoneador,2005,9,noun,Western European,1,0,5,10,0,0
reliquary,2004,4,noun,Western European,1,0,3,9,0,1
remuda,2001,5,noun,Western European,1,0,3,6,0,1
rendezvous,2006,3,noun,Western European,1,0,3,10,0,0
renegade,2015,2,noun,Western European,1,0,3,8,0,0
renvoi,2015,3,noun,Western European,1,0,2,6,0,1
repechage,2001,1,noun,Western European,1,0,3,9,0,0
repertoire,2009,3,noun,Western European,1,0,3,10,0,0
repetiteur,1999,7,noun,Western European,1,0,4,10,0,0
reseau,2007,6,noun,Western European,1,0,2,6,0,0
reservoir,2009,2,noun,Western European,1,0,3,9,0,0
restauratrice,2008,2,noun,Western European,1,0,4,13,0,1
reticule,1997,3,noun,Western European,1,0,3,8,0,0
revanche,1998,1,noun,Western European,1,0,2,8,0,1
